Position_Open,Position_Close,Market,Return
16-Apr-2008 15:30:00,16-Apr-2008 20:00:00,stock_2,0.18559207208168
18-Apr-2008 15:00:00,18-Apr-2008 20:00:00,stock_2,0.195846620056184
22-Apr-2008 18:00:00,22-Apr-2008 20:00:00,stock_2,-0.0317684168474394
24-Apr-2008 18:00:00,24-Apr-2008 20:00:00,stock_2,0.0936156940398017
01-May-2008 18:00:00,01-May-2008 20:00:00,stock_2,0.0710936757332379
07-May-2008 19:30:00,07-May-2008 20:00:00,stock_2,0.0940805343775152
14-May-2008 18:30:00,14-May-2008 20:00:00,stock_2,-0.0423136802429964
20-May-2008 17:00:00,20-May-2008 20:00:00,stock_2,0.0781490528900741
21-May-2008 19:30:00,21-May-2008 20:00:00,stock_2,0.0550228124740547
23-May-2008 16:30:00,23-May-2008 20:00:00,stock_2,-0.0636868411684011
02-Jun-2008 16:00:00,02-Jun-2008 20:00:00,stock_2,0.165565151956849
05-Jun-2008 15:30:00,05-Jun-2008 20:00:00,stock_2,0.156781873793938
06-Jun-2008 15:30:00,06-Jun-2008 20:00:00,stock_2,0.577930385902991
11-Jun-2008 15:30:00,11-Jun-2008 20:00:00,stock_2,-0
12-Jun-2008 16:30:00,12-Jun-2008 20:00:00,stock_2,-0.30349501264982
13-Jun-2008 15:30:00,13-Jun-2008 20:00:00,stock_2,-0.11423655958043
18-Jun-2008 16:00:00,18-Jun-2008 20:00:00,stock_2,-0.0701105279214984
20-Jun-2008 15:30:00,20-Jun-2008 20:00:00,stock_2,0.347586079236883
25-Jun-2008 16:30:00,25-Jun-2008 20:00:00,stock_2,0.0680380594967506
26-Jun-2008 15:00:00,26-Jun-2008 20:00:00,stock_2,0.588743666316235
01-Jul-2008 17:30:00,01-Jul-2008 20:00:00,stock_2,-0.742125724824802
07-Jul-2008 15:00:00,07-Jul-2008 20:00:00,stock_2,-0.937287439888818
11-Jul-2008 15:30:00,11-Jul-2008 20:00:00,stock_2,-0.438012315110935
15-Jul-2008 15:00:00,15-Jul-2008 20:00:00,stock_2,-0.63214048585584
16-Jul-2008 17:30:00,16-Jul-2008 20:00:00,stock_2,0.256376969934015
17-Jul-2008 18:30:00,17-Jul-2008 20:00:00,stock_2,-0.03405015546793
24-Jul-2008 16:30:00,24-Jul-2008 20:00:00,stock_2,0.156457005632013
28-Jul-2008 19:30:00,28-Jul-2008 20:00:00,stock_2,0.0366099120422577
29-Jul-2008 16:00:00,29-Jul-2008 20:00:00,stock_2,0.140460758427865
30-Jul-2008 15:30:00,30-Jul-2008 20:00:00,stock_2,-0.171384336498041
05-Aug-2008 15:00:00,05-Aug-2008 20:00:00,stock_2,0.365785295096294
08-Aug-2008 15:30:00,08-Aug-2008 20:00:00,stock_2,0.274414055879375
11-Aug-2008 17:30:00,11-Aug-2008 20:00:00,stock_2,-0.216754642738428
13-Aug-2008 17:00:00,13-Aug-2008 20:00:00,stock_2,-0.461803883995673
18-Aug-2008 18:00:00,18-Aug-2008 20:00:00,stock_2,0.12220268731116
19-Aug-2008 15:30:00,19-Aug-2008 20:00:00,stock_2,-0.00686697542547574
22-Aug-2008 15:30:00,22-Aug-2008 20:00:00,stock_2,-0.0805584122155262
25-Aug-2008 16:30:00,25-Aug-2008 20:00:00,stock_2,0.26828387894193
28-Aug-2008 17:30:00,28-Aug-2008 20:00:00,stock_2,0.0208307061387542
02-Sep-2008 15:00:00,02-Sep-2008 20:00:00,stock_2,-0.880105089667168
04-Sep-2008 16:00:00,04-Sep-2008 20:00:00,stock_2,0.494426093208548
05-Sep-2008 15:30:00,05-Sep-2008 20:00:00,stock_2,-0.469026944359432
08-Sep-2008 15:00:00,08-Sep-2008 20:00:00,stock_2,-0.476650141388885
09-Sep-2008 16:00:00,09-Sep-2008 20:00:00,stock_2,0.389520297462905
11-Sep-2008 15:00:00,11-Sep-2008 20:00:00,stock_2,-0.957837225151927
15-Sep-2008 15:00:00,15-Sep-2008 20:00:00,stock_2,0.288474801062823
16-Sep-2008 15:00:00,16-Sep-2008 20:00:00,stock_2,-1.7044735407748
17-Sep-2008 15:00:00,17-Sep-2008 20:00:00,stock_2,0.578059387782251
18-Sep-2008 15:00:00,18-Sep-2008 20:00:00,stock_2,-0.379483036077527
19-Sep-2008 15:00:00,19-Sep-2008 20:00:00,stock_2,-0.0197678136131405
22-Sep-2008 16:30:00,22-Sep-2008 20:00:00,stock_2,0.216034326053332
23-Sep-2008 18:30:00,23-Sep-2008 20:00:00,stock_2,-0.42873475627609
25-Sep-2008 15:30:00,25-Sep-2008 20:00:00,stock_2,0.188484133841961
26-Sep-2008 15:00:00,26-Sep-2008 20:00:00,stock_2,-0.24044015123118
29-Sep-2008 15:00:00,29-Sep-2008 20:00:00,stock_2,2.69069054381526
30-Sep-2008 15:00:00,30-Sep-2008 20:00:00,stock_2,0.808255713542204
01-Oct-2008 15:00:00,01-Oct-2008 20:00:00,stock_2,-0.232284990609439
02-Oct-2008 15:00:00,02-Oct-2008 20:00:00,stock_2,0.657781397637721
03-Oct-2008 15:00:00,03-Oct-2008 20:00:00,stock_2,-0.515730790669846
06-Oct-2008 15:00:00,06-Oct-2008 20:00:00,stock_2,3.69658114565727
07-Oct-2008 18:00:00,07-Oct-2008 20:00:00,stock_2,0.469505343603399
08-Oct-2008 16:00:00,08-Oct-2008 20:00:00,stock_2,-0.653015828637274
09-Oct-2008 15:00:00,09-Oct-2008 20:00:00,stock_2,-0.98883571291839
10-Oct-2008 15:00:00,10-Oct-2008 20:00:00,stock_2,2.58489215153866
13-Oct-2008 15:00:00,13-Oct-2008 20:00:00,stock_2,2.41167326080314
14-Oct-2008 15:00:00,14-Oct-2008 20:00:00,stock_2,-1.40651142723284
15-Oct-2008 15:00:00,15-Oct-2008 20:00:00,stock_2,2.43772981997863
16-Oct-2008 15:30:00,16-Oct-2008 20:00:00,stock_2,-0.708287380749405
17-Oct-2008 18:00:00,17-Oct-2008 20:00:00,stock_2,-0.171588718839143
20-Oct-2008 15:00:00,20-Oct-2008 20:00:00,stock_2,0.416010793440272
21-Oct-2008 15:00:00,21-Oct-2008 20:00:00,stock_2,-0.09879280127018
22-Oct-2008 15:00:00,22-Oct-2008 20:00:00,stock_2,0.790712544525619
23-Oct-2008 16:00:00,23-Oct-2008 20:00:00,stock_2,-2.18470110229633
24-Oct-2008 15:00:00,24-Oct-2008 20:00:00,stock_2,-1.22560444401471
27-Oct-2008 17:00:00,27-Oct-2008 20:00:00,stock_2,-1.36389060516331
28-Oct-2008 15:00:00,28-Oct-2008 20:00:00,stock_2,3.70046385327194
29-Oct-2008 18:00:00,29-Oct-2008 20:00:00,stock_2,-0.793521934847888
30-Oct-2008 18:30:00,30-Oct-2008 20:00:00,stock_2,0.0761244366972086
31-Oct-2008 17:30:00,31-Oct-2008 20:00:00,stock_2,-0.0625078740537673
04-Nov-2008 15:00:00,04-Nov-2008 20:00:00,stock_2,0.303852269834497
05-Nov-2008 15:00:00,05-Nov-2008 20:00:00,stock_2,0.51865253476696
06-Nov-2008 15:00:00,06-Nov-2008 20:00:00,stock_2,0.860343130117665
07-Nov-2008 15:30:00,07-Nov-2008 20:00:00,stock_2,-0.328592787426152
10-Nov-2008 15:00:00,10-Nov-2008 20:00:00,stock_2,-0.830916939933227
11-Nov-2008 15:00:00,11-Nov-2008 20:00:00,stock_2,-0.240747733594004
12-Nov-2008 15:00:00,12-Nov-2008 20:00:00,stock_2,0.740554026519284
13-Nov-2008 18:00:00,13-Nov-2008 20:00:00,stock_2,-3.69821600076641
14-Nov-2008 15:30:00,14-Nov-2008 20:00:00,stock_2,-0.856971684315173
17-Nov-2008 15:00:00,17-Nov-2008 20:00:00,stock_2,-0
18-Nov-2008 19:00:00,18-Nov-2008 20:00:00,stock_2,0.381991720230284
19-Nov-2008 16:00:00,19-Nov-2008 20:00:00,stock_2,0.228622611899154
20-Nov-2008 15:00:00,20-Nov-2008 20:00:00,stock_2,0.160565825252499
21-Nov-2008 15:00:00,21-Nov-2008 20:00:00,stock_2,-0.316193655151681
24-Nov-2008 15:00:00,24-Nov-2008 20:00:00,stock_2,2.05585261576661
25-Nov-2008 15:00:00,25-Nov-2008 20:00:00,stock_2,-0.277540729409529
26-Nov-2008 18:00:00,26-Nov-2008 20:00:00,stock_2,0.353589372802702
01-Dec-2008 15:00:00,01-Dec-2008 20:00:00,stock_2,0.731409103686198
02-Dec-2008 15:30:00,02-Dec-2008 20:00:00,stock_2,-0.0838499751688185
03-Dec-2008 15:00:00,03-Dec-2008 20:00:00,stock_2,-0.905575668686362
05-Dec-2008 15:00:00,05-Dec-2008 20:00:00,stock_2,-1.3973689810169
08-Dec-2008 15:00:00,08-Dec-2008 20:00:00,stock_2,1.30467569846727
09-Dec-2008 19:30:00,09-Dec-2008 20:00:00,stock_2,-0.315725131369103
10-Dec-2008 17:00:00,10-Dec-2008 20:00:00,stock_2,-0.341306877391861
12-Dec-2008 15:00:00,12-Dec-2008 20:00:00,stock_2,-0.409801836057345
15-Dec-2008 15:00:00,15-Dec-2008 20:00:00,stock_2,-0.416083960575049
16-Dec-2008 17:00:00,16-Dec-2008 20:00:00,stock_2,0.36092591701505
17-Dec-2008 15:30:00,17-Dec-2008 20:00:00,stock_2,-0.300195708582043
22-Dec-2008 15:30:00,22-Dec-2008 20:00:00,stock_2,0.455090070428827
29-Dec-2008 18:00:00,29-Dec-2008 20:00:00,stock_2,-0.144279309579888
31-Dec-2008 19:30:00,31-Dec-2008 20:00:00,stock_2,0.015204106481429
02-Jan-2009 16:00:00,02-Jan-2009 20:00:00,stock_2,0.475188967718345
07-Jan-2009 15:00:00,07-Jan-2009 20:00:00,stock_2,0.395891419730553
09-Jan-2009 15:30:00,09-Jan-2009 20:00:00,stock_2,-0.180615742285142
12-Jan-2009 15:00:00,12-Jan-2009 20:00:00,stock_2,0.82269880133673
14-Jan-2009 15:00:00,14-Jan-2009 20:00:00,stock_2,0.182352967712913
15-Jan-2009 15:30:00,15-Jan-2009 20:00:00,stock_2,-0.863026547583292
20-Jan-2009 15:00:00,20-Jan-2009 20:00:00,stock_2,0.365494874105002
21-Jan-2009 19:30:00,21-Jan-2009 20:00:00,stock_2,0.188698923613197
22-Jan-2009 15:00:00,22-Jan-2009 20:00:00,stock_2,-0.278060876216223
23-Jan-2009 15:00:00,23-Jan-2009 20:00:00,stock_2,-0.464446868489255
26-Jan-2009 15:00:00,26-Jan-2009 20:00:00,stock_2,-0.171699553550106
27-Jan-2009 17:30:00,27-Jan-2009 20:00:00,stock_2,-0.0931414543251632
28-Jan-2009 15:00:00,28-Jan-2009 20:00:00,stock_2,0.544320390137554
29-Jan-2009 15:00:00,29-Jan-2009 20:00:00,stock_2,0.240490205974303
30-Jan-2009 16:30:00,30-Jan-2009 20:00:00,stock_2,-0.0233427438889434
02-Feb-2009 15:00:00,02-Feb-2009 20:00:00,stock_2,-0.0804573797624203
04-Feb-2009 15:30:00,04-Feb-2009 20:00:00,stock_2,-0.409652086462821
05-Feb-2009 18:00:00,05-Feb-2009 20:00:00,stock_2,-0.0881599358918702
06-Feb-2009 15:00:00,06-Feb-2009 20:00:00,stock_2,0.20591270910799
09-Feb-2009 15:00:00,09-Feb-2009 20:00:00,stock_2,-0.0754737793093953
10-Feb-2009 16:30:00,10-Feb-2009 20:00:00,stock_2,0.854636730899393
12-Feb-2009 15:00:00,12-Feb-2009 20:00:00,stock_2,0.120891234364586
16-Feb-2009 15:00:00,16-Feb-2009 20:00:00,stock_2,0.250665951692569
17-Feb-2009 15:00:00,17-Feb-2009 20:00:00,stock_2,-0.00820776749964216
19-Feb-2009 15:00:00,19-Feb-2009 20:00:00,stock_2,-0.374177927552217
20-Feb-2009 16:30:00,20-Feb-2009 20:00:00,stock_2,-0.36028550211752
23-Feb-2009 16:00:00,23-Feb-2009 20:00:00,stock_2,0.531865200160326
24-Feb-2009 18:30:00,24-Feb-2009 20:00:00,stock_2,0.220424024593932
25-Feb-2009 16:00:00,25-Feb-2009 20:00:00,stock_2,-0.489934104959426
26-Feb-2009 16:00:00,26-Feb-2009 20:00:00,stock_2,-0.606601547768698
27-Feb-2009 15:00:00,27-Feb-2009 20:00:00,stock_2,-0.183947967561754
02-Mar-2009 15:00:00,02-Mar-2009 20:00:00,stock_2,1.03584146025934
04-Mar-2009 15:00:00,04-Mar-2009 20:00:00,stock_2,0.512768597115957
05-Mar-2009 15:00:00,05-Mar-2009 20:00:00,stock_2,0.504375532724789
06-Mar-2009 18:30:00,06-Mar-2009 20:00:00,stock_2,0.139596061614336
09-Mar-2009 19:30:00,09-Mar-2009 20:00:00,stock_2,-0.00744120000148152
10-Mar-2009 15:00:00,10-Mar-2009 20:00:00,stock_2,0.899508300415681
12-Mar-2009 16:30:00,12-Mar-2009 20:00:00,stock_2,0.473345083992025
16-Mar-2009 17:00:00,16-Mar-2009 20:00:00,stock_2,-0.680648026123259
17-Mar-2009 19:30:00,17-Mar-2009 20:00:00,stock_2,0.213265865084381
18-Mar-2009 19:00:00,18-Mar-2009 20:00:00,stock_2,-0.312360541773537
20-Mar-2009 18:30:00,20-Mar-2009 20:00:00,stock_2,0.0758142950914881
23-Mar-2009 15:00:00,23-Mar-2009 20:00:00,stock_2,1.58241706035006
25-Mar-2009 15:00:00,25-Mar-2009 20:00:00,stock_2,-0.246191018464058
26-Mar-2009 17:30:00,26-Mar-2009 20:00:00,stock_2,0.0504841314015424
27-Mar-2009 18:00:00,27-Mar-2009 20:00:00,stock_2,-0.0157489113025126
30-Mar-2009 15:00:00,30-Mar-2009 20:00:00,stock_2,0.678842238683129
31-Mar-2009 18:30:00,31-Mar-2009 20:00:00,stock_2,0.186111634922826
01-Apr-2009 19:00:00,01-Apr-2009 20:00:00,stock_2,0.0277002780579853
02-Apr-2009 15:00:00,02-Apr-2009 20:00:00,stock_2,0.273716818213809
06-Apr-2009 15:30:00,06-Apr-2009 20:00:00,stock_2,-0.0358361000221693
07-Apr-2009 15:00:00,07-Apr-2009 20:00:00,stock_2,0.0304355733694166
