Date,^FTSE-Open,^FTSE-Close,^FTSE-Rets
2005-09-30,5478.2001953125,5478.2001953125,0.0
2005-10-03,5477.7001953125,5477.7001953125,0.0
2005-10-04,5501.5,5501.60009765625,-1.819444617689945e-05
2005-10-05,5494.39990234375,5494.39990234375,0.0
2005-10-06,5427.7998046875,5427.7998046875,0.0
2005-10-07,5372.39990234375,5372.39990234375,0.0
2005-10-10,5362.2998046875,5362.2998046875,0.0
2005-10-11,5374.5,5374.60009765625,-1.8624378849095795e-05
2005-10-12,5380.7001953125,5380.7001953125,0.0
2005-10-13,5342.2001953125,5342.2001953125,0.0
2005-10-14,5265.2001953125,5265.2001953125,0.0
2005-10-17,5275.0,5275.0,0.0
2005-10-18,5286.5,5286.5,0.0
2005-10-19,5263.89990234375,5263.89990234375,0.0
2005-10-20,5167.7998046875,5167.89990234375,-1.936930427363419e-05
2005-10-21,5164.10009765625,5164.10009765625,0.0
2005-10-24,5142.10009765625,5142.10009765625,0.0
2005-10-25,5207.60009765625,5207.60009765625,0.0
2005-10-26,5182.10009765625,5182.10009765625,0.0
2005-10-27,5227.7998046875,5227.7998046875,0.0
2005-10-28,5182.7998046875,5182.7998046875,0.0
2005-10-31,5213.39990234375,5213.39990234375,0.0
2005-11-01,5317.2998046875,5317.2998046875,0.0
2005-11-02,5344.2998046875,5344.2998046875,0.0
2005-11-03,5358.60009765625,5358.60009765625,0.0
2005-11-04,5431.89990234375,5431.89990234375,0.0
2005-11-07,5423.60009765625,5423.60009765625,0.0
2005-11-08,5460.7998046875,5460.7998046875,0.0
2005-11-09,5460.89990234375,5460.89990234375,0.0
2005-11-10,5439.7998046875,5439.7998046875,0.0
2005-11-11,5423.5,5423.5,0.0
2005-11-14,5465.10009765625,5465.10009765625,0.0
2005-11-15,5470.0,5470.0,0.0
2005-11-16,5439.60009765625,5439.60009765625,0.0
2005-11-17,5430.0,5430.0,0.0
2005-11-18,5460.0,5460.0,0.0
2005-11-21,5498.89990234375,5498.89990234375,0.0
2005-11-22,5497.89990234375,5497.89990234375,0.0
2005-11-23,5517.2001953125,5517.2001953125,0.0
2005-11-24,5531.7001953125,5531.7001953125,0.0
2005-11-25,5511.0,5511.0,0.0
2005-11-28,5523.7998046875,5523.7998046875,0.0
2005-11-29,5477.39990234375,5477.39990234375,0.0
2005-11-30,5491.0,5491.0,0.0
2005-12-01,5423.2001953125,5423.2001953125,0.0
2005-12-02,5486.10009765625,5486.10009765625,0.0
2005-12-05,5528.10009765625,5528.10009765625,0.0
2005-12-06,5510.39990234375,5510.39990234375,0.0
2005-12-07,5538.7998046875,5538.7998046875,0.0
2005-12-08,5528.7998046875,5528.7998046875,0.0
2005-12-09,5531.10009765625,5531.10009765625,0.0
2005-12-12,5517.39990234375,5517.39990234375,0.0
2005-12-13,5501.5,5501.5,0.0
2005-12-14,5507.2001953125,5507.2001953125,0.0
2005-12-15,5521.10009765625,5521.10009765625,0.0
2005-12-16,5495.2998046875,5495.2998046875,0.0
2005-12-19,5531.60009765625,5531.60009765625,0.0
2005-12-20,5539.7998046875,5539.7998046875,0.0
2005-12-21,5547.89990234375,5547.89990234375,0.0
2005-12-22,5587.39990234375,5587.39990234375,0.0
2005-12-23,5597.0,5597.0,0.0
2005-12-28,5595.39990234375,5595.5,-1.788911653683639e-05
2005-12-29,5622.7998046875,5622.7998046875,0.0
2005-12-30,5638.2998046875,5638.2998046875,0.0
2006-01-03,5618.7998046875,5618.7998046875,0.0
2006-01-04,5681.5,5681.5,0.0
2006-01-05,5714.60009765625,5714.60009765625,0.0
2006-01-06,5691.2001953125,5691.2001953125,0.0
2006-01-09,5731.7998046875,5731.7998046875,0.0
2006-01-10,5731.5,5731.5,0.0
2006-01-11,5688.7998046875,5688.7998046875,0.0
2006-01-12,5731.5,5731.5,0.0
2006-01-13,5735.10009765625,5735.2001953125,-1.7453362805782277e-05
2006-01-16,5711.0,5711.0,0.0
2006-01-17,5740.2001953125,5740.2001953125,0.0
2006-01-18,5699.0,5699.0,0.0
2006-01-19,5663.7001953125,5663.7001953125,0.0
2006-01-20,5693.2001953125,5693.2001953125,0.0
2006-01-23,5672.39990234375,5672.39990234375,0.0
2006-01-24,5660.89990234375,5660.89990234375,0.0
2006-01-25,5633.7998046875,5633.7998046875,0.0
2006-01-26,5704.39990234375,5704.39990234375,0.0
2006-01-27,5722.60009765625,5722.60009765625,0.0
2006-01-30,5786.7998046875,5786.7998046875,0.0
2006-01-31,5779.7998046875,5779.7998046875,0.0
2006-02-01,5760.2998046875,5760.2998046875,0.0
2006-02-02,5801.60009765625,5801.60009765625,0.0
2006-02-03,5747.2998046875,5747.2998046875,0.0
2006-02-06,5759.2998046875,5759.2998046875,0.0
2006-02-07,5772.39990234375,5772.39990234375,0.0
2006-02-08,5746.7998046875,5746.7998046875,0.0
2006-02-09,5725.10009765625,5725.10009765625,0.0
2006-02-10,5808.7001953125,5808.7998046875,-1.714816010369842e-05
2006-02-13,5764.10009765625,5764.10009765625,0.0
2006-02-14,5793.5,5793.5,0.0
2006-02-15,5792.2998046875,5792.2998046875,0.0
2006-02-16,5791.5,5791.5,0.0
2006-02-17,5828.89990234375,5828.89990234375,0.0
2006-02-20,5846.2001953125,5846.2001953125,0.0
2006-02-21,5863.0,5863.0,0.0
2006-02-22,5857.7001953125,5857.7001953125,0.0
2006-02-23,5872.39990234375,5872.39990234375,0.0
2006-02-24,5836.0,5836.0,0.0
2006-02-27,5860.5,5860.5,0.0
2006-02-28,5875.89990234375,5875.89990234375,0.0
2006-03-01,5791.5,5791.5,0.0
2006-03-02,5844.10009765625,5844.10009765625,0.0
2006-03-03,5833.0,5833.0,0.0
2006-03-06,5858.7001953125,5858.7001953125,0.0
2006-03-07,5897.7998046875,5897.7998046875,0.0
2006-03-08,5857.39990234375,5857.39990234375,0.0
2006-03-09,5812.89990234375,5812.89990234375,0.0
2006-03-10,5855.89990234375,5855.89990234375,0.0
2006-03-13,5907.89990234375,5907.89990234375,0.0
2006-03-14,5952.7998046875,5952.7998046875,0.0
2006-03-15,5950.60009765625,5950.60009765625,0.0
2006-03-16,5965.10009765625,5965.10009765625,0.0
2006-03-17,5993.2001953125,5993.2998046875,-1.6620260293162983e-05
2006-03-20,5999.39990234375,5999.39990234375,0.0
2006-03-21,5991.7001953125,5991.7001953125,0.0
2006-03-22,5991.2998046875,5991.2998046875,0.0
2006-03-23,6007.5,6007.5,0.0
2006-03-24,5990.10009765625,5990.10009765625,0.0
2006-03-27,6036.2998046875,6036.2998046875,0.0
2006-03-28,5972.2001953125,5972.2001953125,0.0
2006-03-29,5935.7001953125,5935.7001953125,0.0
2006-03-30,5959.2001953125,5959.2001953125,0.0
2006-03-31,6015.2001953125,6015.2998046875,-1.6559473837722973e-05
2006-04-03,5964.60009765625,5964.60009765625,0.0
2006-04-04,6024.2998046875,6024.2998046875,0.0
2006-04-05,6004.7001953125,6004.7001953125,0.0
2006-04-06,6044.10009765625,6044.10009765625,0.0
2006-04-07,6045.7001953125,6045.7001953125,0.0
2006-04-10,6026.10009765625,6026.10009765625,0.0
2006-04-11,6067.0,6067.0,0.0
2006-04-12,6016.5,6016.5,0.0
2006-04-13,6000.7998046875,6000.7998046875,0.0
2006-04-18,6029.39990234375,6029.39990234375,0.0
2006-04-19,6044.10009765625,6044.10009765625,0.0
2006-04-20,6089.7998046875,6089.7998046875,0.0
2006-04-21,6081.39990234375,6081.39990234375,0.0
2006-04-24,6132.7001953125,6132.7001953125,0.0
2006-04-25,6098.7001953125,6098.7001953125,0.0
2006-04-26,6086.60009765625,6086.60009765625,0.0
2006-04-27,6104.2998046875,6104.2998046875,0.0
2006-04-28,6060.0,6060.0,0.0
2006-05-02,6023.10009765625,6023.10009765625,0.0
2006-05-03,6082.10009765625,6082.10009765625,0.0
2006-05-04,6010.0,6010.0,0.0
2006-05-05,6036.89990234375,6036.89990234375,0.0
2006-05-08,6091.7001953125,6091.7001953125,0.0
2006-05-09,6067.10009765625,6067.10009765625,0.0
2006-05-10,6105.60009765625,6105.60009765625,0.0
2006-05-11,6083.39990234375,6083.39990234375,0.0
2006-05-12,6042.0,6042.0,0.0
2006-05-15,5912.10009765625,5912.10009765625,0.0
2006-05-16,5841.2998046875,5841.2998046875,0.0
2006-05-17,5846.2001953125,5846.2001953125,0.0
2006-05-18,5675.5,5675.5,0.0
2006-05-19,5671.60009765625,5671.60009765625,0.0
2006-05-22,5657.39990234375,5657.39990234375,0.0
2006-05-23,5532.7001953125,5532.7001953125,0.0
2006-05-24,5678.7001953125,5678.7001953125,0.0
2006-05-25,5587.10009765625,5587.10009765625,0.0
2006-05-26,5677.7001953125,5677.7001953125,0.0
2006-05-30,5791.0,5791.0,0.0
2006-05-31,5652.0,5652.0,0.0
2006-06-01,5723.7998046875,5723.7998046875,0.0
2006-06-02,5749.7001953125,5749.7001953125,0.0
2006-06-05,5764.60009765625,5764.60009765625,0.0
2006-06-06,5762.10009765625,5762.10009765625,0.0
2006-06-07,5669.7998046875,5669.7998046875,0.0
2006-06-08,5706.2998046875,5706.2998046875,0.0
2006-06-09,5562.89990234375,5562.89990234375,0.0
2006-06-12,5655.2001953125,5655.2001953125,0.0
2006-06-13,5620.89990234375,5620.89990234375,0.0
2006-06-14,5519.60009765625,5519.60009765625,0.0
2006-06-15,5506.7998046875,5506.7998046875,0.0
2006-06-16,5619.2998046875,5619.2998046875,0.0
2006-06-19,5597.39990234375,5597.39990234375,0.0
2006-06-20,5626.10009765625,5626.10009765625,0.0
2006-06-21,5658.2001953125,5658.2001953125,0.0
2006-06-22,5665.0,5665.0,0.0
2006-06-23,5684.10009765625,5684.10009765625,0.0
2006-06-26,5692.10009765625,5692.10009765625,0.0
2006-06-27,5681.2001953125,5681.2001953125,0.0
2006-06-28,5652.2998046875,5652.2998046875,0.0
2006-06-29,5678.60009765625,5678.60009765625,0.0
2006-06-30,5791.5,5791.5,0.0
2006-07-03,5833.39990234375,5833.39990234375,0.0
2006-07-04,5884.39990234375,5884.39990234375,0.0
2006-07-05,5883.5,5883.5,0.0
2006-07-06,5826.7001953125,5826.7001953125,0.0
2006-07-07,5890.0,5890.0,0.0
2006-07-10,5888.89990234375,5888.89990234375,0.0
2006-07-11,5896.89990234375,5896.89990234375,0.0
2006-07-12,5857.2998046875,5857.2998046875,0.0
2006-07-13,5860.60009765625,5860.60009765625,0.0
2006-07-14,5765.0,5765.0,0.0
2006-07-17,5707.60009765625,5707.60009765625,0.0
2006-07-18,5701.0,5701.0,0.0
2006-07-19,5681.7001953125,5681.7001953125,0.0
2006-07-20,5778.0,5778.0,0.0
2006-07-21,5770.89990234375,5770.89990234375,0.0
2006-07-24,5719.7001953125,5719.7001953125,0.0
2006-07-25,5833.89990234375,5833.89990234375,0.0
2006-07-26,5851.2001953125,5851.2001953125,0.0
2006-07-27,5877.10009765625,5877.10009765625,0.0
2006-07-28,5929.5,5929.5,0.0
2006-07-31,5974.89990234375,5974.89990234375,0.0
2006-08-01,5928.2998046875,5928.2998046875,0.0
2006-08-02,5880.7998046875,5880.7998046875,0.0
2006-08-03,5932.10009765625,5932.10009765625,0.0
2006-08-04,5838.39990234375,5838.39990234375,0.0
2006-08-07,5889.39990234375,5889.39990234375,0.0
2006-08-08,5828.7998046875,5828.7998046875,0.0
2006-08-09,5818.10009765625,5818.10009765625,0.0
2006-08-10,5860.5,5860.5,0.0
2006-08-11,5823.39990234375,5823.39990234375,0.0
2006-08-14,5820.10009765625,5820.10009765625,0.0
2006-08-15,5870.89990234375,5870.89990234375,0.0
2006-08-16,5897.89990234375,5897.89990234375,0.0
2006-08-17,5896.60009765625,5896.60009765625,0.0
2006-08-18,5900.39990234375,5900.39990234375,0.0
2006-08-21,5903.39990234375,5903.39990234375,0.0
2006-08-22,5915.2001953125,5915.2001953125,0.0
2006-08-23,5902.60009765625,5902.60009765625,0.0
2006-08-24,5860.0,5860.0,0.0
2006-08-25,5869.10009765625,5869.10009765625,0.0
2006-08-29,5878.60009765625,5878.60009765625,0.0
2006-08-30,5888.2998046875,5888.2998046875,0.0
2006-08-31,5929.2998046875,5929.2998046875,0.0
2006-09-01,5906.10009765625,5906.10009765625,0.0
2006-09-04,5949.10009765625,5949.2001953125,-1.682553873875078e-05
2006-09-05,5986.60009765625,5986.60009765625,0.0
2006-09-06,5981.7001953125,5981.7001953125,0.0
2006-09-07,5929.2998046875,5929.2998046875,0.0
2006-09-08,5858.10009765625,5858.10009765625,0.0
2006-09-11,5879.2998046875,5879.2998046875,0.0
2006-09-12,5850.7998046875,5850.7998046875,0.0
2006-09-13,5895.5,5895.5,0.0
2006-09-14,5892.2001953125,5892.2001953125,0.0
2006-09-15,5877.2001953125,5877.2001953125,0.0
2006-09-18,5877.0,5877.0,0.0
2006-09-19,5890.2001953125,5890.2998046875,-1.6910890879428163e-05
2006-09-20,5831.7998046875,5831.7998046875,0.0
2006-09-21,5866.2001953125,5866.2001953125,0.0
2006-09-22,5896.7001953125,5896.7001953125,0.0
2006-09-25,5822.2998046875,5822.2998046875,0.0
2006-09-26,5798.2998046875,5798.2998046875,0.0
2006-09-27,5873.60009765625,5873.60009765625,0.0
2006-09-28,5930.10009765625,5930.10009765625,0.0
2006-09-29,5971.2998046875,5971.2998046875,0.0
2006-10-02,5960.7998046875,5960.7998046875,0.0
2006-10-03,5957.7998046875,5957.7998046875,0.0
2006-10-04,5937.10009765625,5937.10009765625,0.0
2006-10-05,5966.5,5966.5,0.0
2006-10-06,6004.5,6004.5,0.0
2006-10-09,6001.2001953125,6001.2001953125,0.0
2006-10-10,6030.89990234375,6030.89990234375,0.0
2006-10-11,6072.7001953125,6072.7001953125,0.0
2006-10-12,6073.5,6073.5,0.0
2006-10-13,6121.2998046875,6121.2998046875,0.0
2006-10-16,6157.2998046875,6157.2998046875,0.0
2006-10-17,6172.39990234375,6172.39990234375,0.0
2006-10-18,6108.60009765625,6108.60009765625,0.0
2006-10-19,6150.39990234375,6150.39990234375,0.0
2006-10-20,6156.0,6156.0,0.0
2006-10-23,6155.2001953125,6155.2001953125,0.0
2006-10-24,6166.10009765625,6166.10009765625,0.0
2006-10-25,6182.5,6182.5,0.0
2006-10-26,6214.60009765625,6214.60009765625,0.0
2006-10-27,6184.7998046875,6184.7998046875,0.0
2006-10-30,6160.89990234375,6160.89990234375,0.0
2006-10-31,6126.7998046875,6126.7998046875,0.0
2006-11-01,6129.2001953125,6129.2001953125,0.0
2006-11-02,6149.60009765625,6149.60009765625,0.0
2006-11-03,6149.2998046875,6149.2998046875,0.0
2006-11-06,6148.10009765625,6148.10009765625,0.0
2006-11-07,6224.5,6224.5,0.0
2006-11-08,6244.0,6244.0,0.0
2006-11-09,6239.0,6239.0,0.0
2006-11-10,6231.5,6231.5,0.0
2006-11-13,6208.39990234375,6208.39990234375,0.0
2006-11-14,6194.2001953125,6194.2001953125,0.0
2006-11-15,6186.60009765625,6186.60009765625,0.0
2006-11-16,6229.7998046875,6229.7998046875,0.0
2006-11-17,6254.89990234375,6254.89990234375,0.0
2006-11-20,6192.0,6192.0,0.0
2006-11-21,6204.5,6204.5,0.0
2006-11-22,6202.60009765625,6202.60009765625,0.0
2006-11-23,6160.2998046875,6160.2998046875,0.0
2006-11-24,6140.0,6140.0,0.0
2006-11-27,6122.10009765625,6122.10009765625,0.0
2006-11-28,6050.10009765625,6050.10009765625,0.0
2006-11-29,6025.89990234375,6025.89990234375,0.0
2006-11-30,6084.39990234375,6084.39990234375,0.0
2006-12-01,6048.7998046875,6048.89990234375,-1.6548213077953016e-05
2006-12-04,6021.5,6021.5,0.0
2006-12-05,6050.39990234375,6050.39990234375,0.0
2006-12-06,6086.39990234375,6086.39990234375,0.0
2006-12-07,6090.2998046875,6090.39990234375,-1.6435452586465075e-05
2006-12-08,6131.5,6131.5,0.0
2006-12-11,6152.39990234375,6152.39990234375,0.0
2006-12-12,6159.7998046875,6159.7998046875,0.0
2006-12-13,6156.39990234375,6156.39990234375,0.0
2006-12-14,6192.5,6192.5,0.0
2006-12-15,6228.0,6228.0,0.0
2006-12-18,6260.0,6260.0,0.0
2006-12-19,6247.39990234375,6247.39990234375,0.0
2006-12-20,6203.89990234375,6204.0,-1.6134504153027744e-05
2006-12-21,6198.60009765625,6198.60009765625,0.0
2006-12-27,6190.0,6183.7001953125,0.0010182572928693536
2006-12-28,6245.2001953125,6245.2001953125,0.0
2007-01-02,6220.7998046875,6241.0,-0.003241941504663545
2007-01-03,6310.89990234375,6310.89990234375,0.0
2007-01-04,6319.0,6319.0,0.0
2007-01-05,6287.0,6287.0,0.0
2007-01-08,6220.10009765625,6220.10009765625,0.0
2007-01-09,6194.2001953125,6194.2001953125,0.0
2007-01-10,6196.10009765625,6196.10009765625,0.0
2007-01-11,6160.7001953125,6160.7001953125,0.0
2007-01-12,6230.10009765625,6230.10009765625,0.0
2007-01-15,6239.0,6239.0,0.0
2007-01-16,6263.5,6263.5,0.0
2007-01-17,6215.7001953125,6215.7001953125,0.0
2007-01-18,6204.5,6204.5,0.0
2007-01-19,6210.2998046875,6210.2998046875,0.0
2007-01-22,6237.2001953125,6237.2001953125,0.0
2007-01-23,6218.39990234375,6218.39990234375,0.0
2007-01-24,6227.60009765625,6227.60009765625,0.0
2007-01-25,6314.7998046875,6314.7998046875,0.0
2007-01-26,6269.2998046875,6269.2998046875,0.0
2007-01-29,6228.0,6228.0,0.0
2007-01-30,6239.89990234375,6239.89990234375,0.0
2007-01-31,6242.0,6242.0,0.0
2007-02-01,6203.10009765625,6203.10009765625,0.0
2007-02-02,6282.2001953125,6282.2001953125,0.0
2007-02-05,6310.89990234375,6310.89990234375,0.0
2007-02-06,6317.89990234375,6317.89990234375,0.0
2007-02-07,6346.2998046875,6346.2998046875,0.0
2007-02-08,6369.5,6369.5,0.0
2007-02-09,6346.39990234375,6346.39990234375,0.0
2007-02-12,6382.7998046875,6382.7998046875,0.0
2007-02-13,6353.5,6353.5,0.0
2007-02-14,6381.7998046875,6381.7998046875,0.0
2007-02-15,6421.2001953125,6421.2001953125,0.0
2007-02-16,6433.2998046875,6433.2998046875,0.0
2007-02-19,6419.5,6419.5,0.0
